"","yearBP","spd","peri_numeric","cribra","porotic","d18OiceSMOW","lag_25yr","lag_50yr","lag_100yr","spd_fact","LIP_phase"
"629",1078,0.0257733598968471,0,0.777777777777778,0,-17.92,-17.93,-16.9,-18.92,2,1
"630",1079,0.0253726310361887,0,0.777777777777778,0,-18.73,-18.03,-17.07,-18.49,2,1
"631",1080,0.0249802793928339,0,0.777777777777778,0,-19.01,-18.68,-17.07,-18.26,2,1
"632",1081,0.0245661442360638,0,0.777777777777778,0,-19.33,-19.13,-16.97,-18.38,2,1
"633",1082,0.0240895293965842,0,0.777777777777778,0,-18.86,-18.77,-17.1,-18.69,2,1
"634",1083,0.0235352128377611,0,0.777777777777778,0,-17.46,-18.66,-16.98,-17.37,2,1
"635",1084,0.0228710307703532,0,0.777777777777778,0,-17.73,-18.05,-17.03,-15.69,2,1
"636",1085,0.022082615883339,0,0.777777777777778,0,-18.38,-18.29,-18.45,-16.42,2,1
"637",1086,0.0211661043237636,0,0.777777777777778,0,-17.9,-18.49,-18.42,-17.92,2,1
"638",1087,0.020113767811413,0,0.777777777777778,0,-18.52,-18.39,-17.45,-18.17,2,1
"639",1088,0.0189718115594036,0,0.777777777777778,0,-19.51,-17.54,-17.46,-18.14,2,1
"640",1089,0.0177783061045357,0,0.777777777777778,0,-19.56,-17.53,-17.98,-18.22,2,1
"641",1090,0.016578883081139,0,0.777777777777778,0,-18.71,-18.26,-19.24,-17.89,2,1
"642",1091,0.015404543372098,0,0.777777777777778,0,-18.24,-18.3,-17.99,-17.04,1,1
"643",1092,0.0143191391783126,0,0.777777777777778,0,-17.4,-17.9,-17.83,-16.38,1,1
"644",1093,0.013337800819616,0,0.777777777777778,0,-17.2,-17.9,-18.46,-16.77,1,1
"645",1094,0.0124491375637067,0,0.777777777777778,0,-17.54,-18.39,-17.44,-17.39,1,1
"646",1095,0.0116613444769218,0,0.777777777777778,0,-17.43,-18.82,-17.4,-16.9,1,1
"647",1096,0.0109697184744402,0,0.777777777777778,0,-17.87,-18.41,-16.96,-17.59,1,1
"648",1097,0.010346057030097,0,0.777777777777778,0,-17.18,-18.8,-16.63,-18.22,1,1
"649",1098,0.0097916583025671,0,0.777777777777778,0,-16.73,-18.7,-17.19,-18.05,1,1
"650",1099,0.00930317014164585,0,0.777777777777778,0,-15.78,-17.89,-18.48,-16.99,1,1
"651",1100,0.0088773574771585,0,0.777777777777778,0,-15.74,-17.98,-18,-17.48,1,1
"652",1101,0.0085130798429329,0,0.777777777777778,0,-16.8,-17.85,-18,-17.06,1,1
"653",1102,0.00818890297936206,0,0.777777777777778,0,-17.89,-17.37,-18.32,-17.27,1,1
"654",1103,0.00789411973846877,0,0.777777777777778,0,-17.93,-16.9,-18.08,-17.54,1,1
"655",1104,0.00762915519958855,0,0.777777777777778,0,-18.03,-17.07,-19.29,-17.95,1,1
"656",1105,0.00739165197757458,0,0.777777777777778,0,-18.68,-17.07,-19.38,-19.02,1,1
"657",1106,0.00718548328132652,0,0.777777777777778,0,-19.13,-16.97,-18.93,-18.3,1,1
"658",1107,0.0069902486625218,0,0.777777777777778,0,-18.77,-17.1,-18.18,-17.81,1,1
"659",1108,0.00683696547123148,0,0.777777777777778,0,-18.66,-16.98,-17.72,-17.46,1,1
"660",1109,0.00670831603582219,0,0.777777777777778,0,-18.05,-17.03,-16.72,-18,1,1
"661",1110,0.0066090656761854,0,0.777777777777778,0,-18.29,-18.45,-15.92,-18.11,1,1
"662",1111,0.00655883858897193,0,0.777777777777778,0,-18.49,-18.42,-16.44,-17.54,1,1
"663",1112,0.0065370674171783,0,0.777777777777778,0,-18.39,-17.45,-17.52,-17.24,1,1
"664",1113,0.00656297879928398,0,0.777777777777778,0,-17.54,-17.46,-17.19,-17.2,1,1
"665",1114,0.00663512520486208,0,0.777777777777778,0,-17.53,-17.98,-17.59,-17.5,1,1
"666",1115,0.00673177544545955,0,0.777777777777778,0,-18.26,-19.24,-17.38,-18.45,1,1
"667",1116,0.00684767582764144,0,0.777777777777778,0,-18.3,-17.99,-17.13,-18.77,1,1
"668",1117,0.0070037542262478,0,0.777777777777778,0,-17.9,-17.83,-17.9,-19.08,1,1
"669",1118,0.00718052634129579,0,0.777777777777778,0,-17.9,-18.46,-18.72,-17.4,1,1
"670",1119,0.00739836192849311,0,0.777777777777778,0,-18.39,-17.44,-18.86,-16.99,1,1
"671",1120,0.00763107011309901,0,0,0,-18.82,-17.4,-18.49,-16.99,1,1
"672",1121,0.0078637782977049,0,0,0,-18.41,-16.96,-18.74,-17.57,1,1
"673",1122,0.0080964864823108,0,0,0,-18.8,-16.63,-18.01,-18.16,1,1
"674",1123,0.00832919466691669,0,0,0,-18.7,-17.19,-17.33,-17.08,1,1
"675",1124,0.00858073526794245,0,0,0,-17.89,-18.48,-16.88,-17.29,1,1
"676",1125,0.00881349639414792,0,0,0,-17.98,-18,-17.38,-17.86,1,1
"677",1126,0.00906367436877671,0,0,0,-17.85,-18,-18.09,-18.65,1,1
"678",1127,0.00928148048753192,0,0,0,-17.37,-18.32,-18.29,-18.45,1,1
"679",1128,0.00948182897800471,0,0.777777777777778,0,-16.9,-18.08,-18.92,-17.65,1,1
"680",1129,0.00964095960037,0,0.777777777777778,0,-17.07,-19.29,-18.49,-16.78,1,1
"681",1130,0.00979323952246174,0,0.777777777777778,0,-17.07,-19.38,-18.26,-16.78,1,1
"682",1131,0.00990627820939863,0,0.777777777777778,0,-16.97,-18.93,-18.38,-17.27,1,1
"683",1132,0.0100142047078408,0,0.777777777777778,0,-17.1,-18.18,-18.69,-17.69,1,1
"684",1133,0.0100909534220469,0,0.777777777777778,0,-16.98,-17.72,-17.37,-19.43,1,1
"685",1134,0.0101762450518093,0,0.777777777777778,0,-17.03,-16.72,-15.69,-19.65,1,1
"686",1135,0.0102574850388997,0,0.777777777777778,0,-18.45,-15.92,-16.42,-18.32,1,1
"687",1136,0.0103487524509927,0,0.777777777777778,0,-18.42,-16.44,-17.92,-17.89,1,1
"688",1137,0.0104407944802407,0,0.777777777777778,0,-17.45,-17.52,-18.17,-17.37,1,1
"689",1138,0.0105567241929887,0,0.777777777777778,0,-17.46,-17.19,-18.14,-17.4,1,1
"690",1139,0.0107005378931273,0,0.777777777777778,0,-17.98,-17.59,-18.22,-17.26,1,1
"691",1140,0.0108746857664399,0,0.777777777777778,0,-19.24,-17.38,-17.89,-17.68,1,1
"692",1141,0.0111162136269362,0,0.583333333333333,0,-17.99,-17.13,-17.04,-18.01,1,1
"693",1142,0.011440623939787,0,0.583333333333333,0,-17.83,-17.9,-16.38,-17.87,1,1
"694",1143,0.0119053582521511,0,0.583333333333333,0,-18.46,-18.72,-16.77,-17.91,1,1
"695",1144,0.0125410782378734,0,0.583333333333333,0,-17.44,-18.86,-17.39,-17.84,1,1
"696",1145,0.013374253586585,0,0.583333333333333,0,-17.4,-18.49,-16.9,-17.39,1,1
